ID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
38619,2,2,2,1,1,2,2,2,2,2,2,3,2,2,2
38721,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2
38766,2,1,2,1,1,2,5,2,1,1,2,3,1,1,2
38789,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2
38792,2,2,2,2,2,2,5,3,2,3,2,3,2,2,2
38798,2,2,1,1,2,2,3,2,2,2,2,2,1,2,2
38799,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2
38807,3,2,2,2,2,3,2,3,2,3,3,3,3,2,3
38809,2,2,2,1,1,2,2,2,1,2,3,2,2,2,2
38823,1,1,2,1,1,1,3,1,1,1,1,2,1,1,1
38859,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2
38862,2,2,2,2,2,3,5,2,2,2,2,2,2,2,2
38917,3,4,4,3,2,2,3,3,3,3,4,4,3,2,2
38948,2,2,4,2,2,2,2,2,2,2,2,3,3,2,2
38959,3,3,4,2,2,2,5,2,2,2,4,4,2,2,3
39037,2,2,2,1,1,2,2,1,1,1,3,3,2,1,2
39159,1,1,3,1,1,2,1,1,1,1,2,2,2,1,1
39177,2,2,2,1,1,1,5,2,3,2,3,3,2,2,2
5335,2,2,2,2,1,3,3,4,2,4,3,2,2,2,2
20321,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4
39103,3,2,2,1,1,1,5,3,3,3,2,2,2,3,2
20,3,3,3,2,2,2,2,3,4,4,2,2,2,2,2
747,2,1,2,2,1,3,2,2,2,2,2,2,2,2,3
1252,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1
1269,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
1278,2,2,2,2,1,1,5,2,2,3,2,3,2,2,2
1281,2,2,2,2,1,2,2,1,3,1,2,2,2,2,1
2184,2,1,2,2,1,1,1,1,2,1,2,2,2,1,2
2542,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2
2577,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2
2689,4,2,4,3,3,4,2,4,4,4,4,4,4,4,4
3037,2,2,2,1,2,3,5,3,3,3,2,2,2,2,2
3057,2,2,3, ,2,2,2,2,2,2,2,2,2,2,2
3221,2,1,3,2,3,1,1,1,1,1,2,3,2,1,1
3409,1,1,1,1,1,2,2,2,1,2,3,2,2,2,2
3737,2,1,1,1,1,2,5,2,2,2,1,2,2,2,2
4152,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2
4863,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
4878,2,2,3,3,2,2,2,1,1,1,2,2,2,2,1
4886,2,2,3,2,1,1,2,2,1,1,2,3,2,2,2
5072,2,1,1,1,1,2,5,2,2,2,2,2,2,3,2
5094,1,3,2,2,1,1,1,1,1,1,2,1,1,1,2
5151,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2
5155,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
5880,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2
6021,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2
6094,2,1,2,2,1,2,2,1,2,2,2,2,2,2,3
6097,2,2,2,3,2,2,3,1,2,2,3,3,2,2,2
6148,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1
6174,2,2,2,3,1,3,5,2,2,2,2,2,1,2,3
6200,3,2,2,2,2,2,2,2,1,1,3,3,2,1,2
6217,1,1,2,2,2,1,5,1,1,1,1,2,1,1,1
6782,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7091,2,3,3,2,2,3,3,2,2,2,2,2,2,2,2
7247,2,2,2,1,2,1,2,2,2,1,3,2,2,1,2
7424,2,1,2,2,1,2,1,1,4,2,2,2,2,2,2
7515,2,2,1,1,1,2,1,2,3,2,2,3,1,1,2
8001,4,2,2,3,3,3,5,4,4,4,4,4,3,4,3
8100,3,2,1,3,2,3,4,2,2,2,2,2,3,2,3
8386,2,3,4,2,2,3,5,3,4,4,4,4,3,4,3
8559,2,1,2,2,2,1,2,1,1,1,2,2,1,2,1
8725,2,2,2,1,2,2,2,2,2,2,3,3,2,2,2
8952,2,2,2,2,1,2,2,1,1,2,1,2,2,1,2
9101,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9179,2,2,1,3,1,2,2,3,4,2,2,2,2,2,2
9203,3,2,1,3,2,2,1,1,1,1,2,2,2,1,2
9380,2,2,3,3,2,2,2,2,2,2,2,2,2,3,2
9402,2,2,3,2,2,2,5,2,2,1,2,2,2,2,2
9434,1,1,2,1,2,2,2,2,3,3,2,1,2,1,2
9444,2,1,2,1,1,1,2,1,1,1,2,3,2,1,1
9494,4,2,2,2,2,2,2,4,4,4,4,3,2,4,2
9550,3,2,2,2,3,2,3,2,2,2,3,4,2,2,2
9608,2,2,2,1,1,2,5,1,2,2,2,1,2,1,2
9819,2,3,3,3,2,2,5,2,3,2,3,3,2,3,2
10128,2,1,2,2,2,1,1,2,3,2,3,3,2,2,2
10238,2,3,3,2,2,3,5,2,3,2,2,4,2,2,2
10590,2,1,1,3,2,3,5,3,3,2,3,2,3,1,3
10752,2,2,3,2,2,2,5,3,3,2,2,2,2,2,3
10762,2,3,2,3,2,3,5,2,2,2,2,2,3,2,4
10763,2,2,3,2,2,2,5,2,2,2,3,3,2,2,2
10805,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1
10883,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2
11478,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2
11488,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11541,2,1,1,1,1,1,1,1,1,1,2,3,2,1,2
11599,2,2,2,2,2,2,3,3,3,3,2,3,2,2,2
11726,2,1,1,1,2,2,2,3,2,2,2,2,3,2,2
11811,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1
11894,1,2,2,3,1,1,1,1,1,1,2,2,1,1,1
12122,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2
12294,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1
12437,2,2,2,2,2,2,5,1,1,1,2,2,2,2,1
12514,2,2,3,2,2,2,2,1,2,1,3,2,2,1,2
12538,2,2,3,2,2,3,5,1,1,1,2,2,4,2,3
12539,3,2,2,4,2,3,5,3,1,2,3,2,2,2,3
12612,2,2,2,2,2,2,5,3,3,3,2,3,2,2,2
12740,2,2,2,1,1,1,2,1,4,3,2,2,1,1,1
12767,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2
12928,3,2,2,2,2,2,2,1,2,1,3,3,2,2,2
12958,2,2,2,2,2,2,2,1,1,2,2,3,2,1,2
13506,2,2,2,2,1,2,2,2,3,2,2,3,2,2,2
13579,2,1,2,2,1,2,1,1,1,1,2,4,2,1,2
13593,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2
13600,2,2,2,2,2,3,5,2,3,3,2,2,2,2,2
13681,3,1,2,2,2,2,5,4,3,2,3,2,2,3,2
13693,2,2,2,2,2,2,5,2,2,3,2,2,2,2,2
13703,2,2,3,2,1,2,2,2,3,3,2,2,2,2,2
13763,2,3,4,1,2,2,2,2,2,2,2,3,2,2,2
13781,1,2,2,1,1,2,3,1,1,1,2,1,1,1,2
13790,2,2,3,2,2,2,2,3,2,2,3,3,2,2,2
14110,2,2,4,4,2,1,1,2,4,1,4,4,1,2,4
14304,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2
14366,2,2,2,2,2,3,2,1,1,2,2,3,2,2,2
14389,2,2,3,2,1,2,2,2,2,2,3,2,2,2,2
14500,2,2,3,3,2,2,5,2,2,2,3,3,2,2,3
14517,2,1,1,2,1,2,5,1,1,2,1,2,2,1,2
14651,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2
14751,3,2,2,1,2,2,2,1,3,1,2,3,2,1,2
16054,1,1,2,1,1,2,2,1,2,2,1,1,2,2,1
16057,3,2,4,4,2,2,3,2,3,3,3,4,4,2,3
16251,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2
16776,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2
17021,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2
17101,2,3,2,3,3,2,2,3,3,2,4,3,2,3,2
17293,3,2,1,2,1,2,4,2,1,1,2,3,2,1,2
17441,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1
17737,2,2,2,2,1,1,1,1,1,1,2,3,2,1,2
18642,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
18655,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2
18659,1,1,2,1,1,2,5,2,2,2,2,2,2,2,2
18688,2,2,2,2,1,2,2,1,3,1,2,1,2,1,1
18691,3,1,1,1,2,2,1,1,1,1,2,2,1,1,1
18715,2,2,3,3,2,3,3,3,3,2,3,3,2,2,3
19479,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19574,2,2,3,2,1,2,5,2,2,2,2,2,2,2,2
19831,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2
19835,2,2,2,2,2,2,2,2,1,1,2,3,2,2,2
19874,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2
20104,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
20137,2,1,3,1,1,1,2,3,3,3,2,2,2,2,2
20211,3,3,4,3,2,2,3,3,3,3,4,2,2,3,3
20232,2,2,2,3,1,1,1,1,2,1,1,2,2,1,1
20299,1,1,2,1,1,2,1,2,2,1,2,3,2,1,1
20320,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2
20363,2,2,3,2,2,2,2,2,2,2,3,3,2,2,2
20390,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2
20425,2,2,2,2,2,3,2,2,2,2,3,3,2,2,3
20451,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
20479,2,1,2,2,1,1,1,3,3,2,2,2,2,2,2
20511,1,2,3,2,2,2,2,1,2,1,3,2,2,2,3
20525,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2
20570,2,2,2,2,2,1,2,2,2,3,2,2,2,3,2
20645,1,1,2,2,1,2,1,2,2,2,1,1,2,2,2
20653,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2
20661,2,2,4,2,2,2,5,2,2,2,3,2,3,2,1
20713,3,3,3,2,3,3,5,4,3,4,4,3,3,3,3
20714,2,2,3,2,2,2,2,1,1,1,2,2,2,2,2
20721,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2
20748,1,2,2,1,1,1,1,2,2,2,3,3,2,2,2
20904,2,2,2,2,2,3,5,2,2,3,2,3,2,2,2
20942,3,2,2,2,1,2,5,3,3,2,2,1,2,3,3
21032,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1
21146,2,2,4,3,2,2,3,2,2,2,4,3,2,2,3
21163,1,2,2,1,2,1,1,1,1,1,1,2,2,1,2
21177,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2
21186,2,2,2,2,2,2,1,2,2,2,2,3,2,2,1
21268,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2
21300,1,2,2,1,2,1,1,1,1,1,1,1,2,1,2
21356,2,2,2,1,1,2,5,2,2,2,2,3,2,1,3
21428,2,2,3,2,2,2,1,2,2,2,2,3,2,2,2
21435,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21436,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
21518,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2
21524,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
22885,2,2,2,2,1,2,2,3,3,3,3,3,2,2,2
23267,1,1,2,2,1,2,1,1,1,2,3,2,2,1,2
23710,2,2,3,2,1,1,1,1,1,1,1,2,1,1,1
23716,2,3,2,1,1,2,3,2,2,2,2,2,1,2,2
23718,3,2,3,3,2,3,4,1,1,1,4,4,2,2,3
23728,2,1,1,1,1,1,2,2,2,2,2,3,2,2,2
23744,3,3,2,2,2,2,2,4,4,3,3,4,2,2,2
24766,2,3,3,1,1,2,2,1,2,1,2,2,2,1,2
25577,3,2,2,3,3,3,4,2,2,2,4,4,4,2,4
25641,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2
25944,2,2,3,1,1,2,5,2,1,2,2,2,2,2,1
26207,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1
26248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27689,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2
28626,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1
28630,2,1,2,1,2,1,2,2,2,2,2,3,2,2,2
28656,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3
28695,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
28698,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
28748,2,1,3,2,2,3,2,1,2,2,2,2,2,2,2
30503,2,2,1,1,1,1,5,1,1,1,1,1,1,1,1
30558,2,2,3,2,2,2,3,2,4,2,2,3,2,2,2
30828,2,2,4,1,1,2,2,1,2,2,2,1,1,1,1
31022,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2
31562,2,1,1,1,2,2,5,2,2,2,3,4,2,2,2
32439,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2
32494,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
33140,3,2,2,3,2,2,2,1,2,2,2,2,2,2,3
34128,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1
34159,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
34445,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2
35669,2,1,2,2,2,4,5,2,1,2,3,2,3,2,3
35678,3,2,2,2,2,2,2,4,4,3,3,4,2,4,2
35683,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2
35728,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2
36526,2,1,1,1,2,2,1,1,1,1,2,3,2,2,2
37066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37148,1,1,2,2,2,2,2,1,1,1,2,3,2,1,1
37361,1,2,3,1,2,3,2,2,2,2,2,2,2,2,1
38131,2,2,3,3,2,2,2,2,1,1,1,2,1,1,2
38841,2,2,2,1,2,1,1,2,2,2,2,3,2,2,2
38857,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1
38931,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2
38946,2,2,3,2,1,2,2,1,1,1,2,2,2,2,2
39055,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2
39127,1,1,1,1,2,2,5,1,1,1,1,1,2,1,2
39188,2,2,2,1,1,3,2,3,3,2,2,2,2,3,3
20923,3,2,2,2,2,3,2,3,2,2,4,2,2,2,4
25570,3,2,2,2,3,2,2,4,2,2,4,2,2,4,2
21427,2,2,2,2,1,2,2,3,3,4,2,2,2,2,2
21441,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2
39095,3,3,2,4,2,2,3,2,2,3,3,3,2,2,2
27796,2,2,2,2,1,2,3,2,2,2,3,2,1,2,2
19621,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2
19680,3,2,2,2,2,2,2,2,1,2,2,2,2,2,3
19684,3,2,3,2,2,3,2,3,3,2,3,2,2,3,4
19930,2,1,1,2,1,2,3,2,2,2,2,3,2,2,2
20074,3,2,3,2,2,2,3,3,4,4,2,2,2,2,3
20138,2,1,1,1,1,2,3,1,1,1,1,1,1,2,1
20153,3,3,2,2,2,4,3,4,2,3,3,3,2,3,2
20159,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2
20377,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4
20628,1,1,1,1,1,2,2,2,1,2,1,2,1,1,1
20705,3,3,3,2,2,3,2,3,2,3,3,2,2,3,3
21176,3,1,2,2,3,2,1,2,2,2,4,4,2,2,3
21210,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
21212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21236,3,3,3,2,2,2,5,3,2,2,2,3,2,2,3
21329,2,2,1,1,1,1,4,2,1,2,1,1,1,2,1
21458,2,2,3,2,1,2,5,3,3,3,2,2,2,3,2
23866,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3
24780,2,2,3,2,2,2,2,3,2,2,4,2,2,2,1
25209,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2
26177,3,3,2,2,2,2,3,3,1,4,2,4,2,2,2
26393,2,2,2,1,2,2,2,2,3,4,2,2,2,2,1
28875,2,3,4,2,1,2,5,2,2,2,3,3,2,2,2
30493,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2
31055,4,3,2,2,1,2,2,2,2,2,2,3,2,2,4
32438,1,2,3,2,1,1,1,1,2,2,2,2,1,2,1
34102,3,2,3,2,2,3,2,2,3,4,2,4,2,2,2
35648,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
35672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35706,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2
37267,3,4,2,2,2,2,2,2,2,2,3,4,2,2,2
38873,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
38961,2,1,1,2,2,2,3,1,2,2,1,2,2,1,2
38977,2,1,4,2,2,1,4,2,3,2,3,2,2,2,4
39004,4,2,1,2,1,1,4,2,2,2,4,3,2,3,2
19765,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2
20033,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1
20315,2,2,4,2,2,2,5,2,2,2,3,3,2,2,2
21262,1,2,1,1,1,2,2,1,2,2,1,2,1,1,2
30466,2,2,1,1,2,3,2,3,3,3,2,2,2,3,3
34180,1,1,3,1,1,1,5,2,2,2,1,1,1,2,1
39125,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
531,4,1,3,2,2,2,2,4,2,2,4,2,2,4,3
726,2,1,1,1,2,1,2,1,1,1,2,3,2,2,1
1167,2,1,1,1,1,2,1,1,1,2,2,2,1,1,2
1194,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
1285,2,2,1,1,3,2,3,1,2,2,2,2,2,2,2
1762,3,2,2,2,2,2,2,2,3,4,2,3,3,2,2
2173,2,2,2,1,2,2,5,2,3,3,3,2,2,3,2
2284,2,2,2,2,1,3,2,3,3,2,4,2,2,3,3
2293,4,2,3,3,4,4,3,4,3,2,4,3,3,3,3
2342,3,3,3,2,2,2,5,4,4,3,3,2,2,4,2
2441,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2
2569,4,2,3,3,3,4,5,4,2,4,3,3,4,4,2
2572,3,2,2,2,2,3,2,3,2,2,4,3,2,2,2
2735,2,2,2,2,1,3,5,2,2,2,2,2,2,2,2
2760,2,2,2,2,2,2,5,2,2,2,2,2,1,2,2
2911,3,1,1,1,1,3,5,4,4,4,2,2,2,4,3
2947,3,2,2,2,1,3,2,4,4,4,3,2,3,4,4
2953,3,2,3,2,3,2,5,3,4,2,3,3,2,4,2
2973,4,3,3,2,4,2,2,4,3,2,4,4,4,4,3
3205,2,2,3,3,3,3,5,2,2,2,4,2,3,2,3
3219,4,3,2,2,2,2,2,4,4,4,2,4,3,4,4
3223,3,3,4,2,2,2,5,2,3,2,4,4,2,2,3
3269,3,3,3,2,1,3,2,3,3,3,2,2,2,3,3
3288,3,1,2,1,1,1,2,4,4,4,3,2,2,4,2
3300,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4
3709,2,2,2,1,2,2,5,2,3,3,2,2,2,3,2
3740,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2
3755,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
3880,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2
3901,2,3,2,2,2,4,5,3,3,4,2,2,3,4,4
3941,2,2,1,1,2,1,1,1,2,1,2,2,2,2,1
3949,4,2,3,3,4,4,2,4,2,2,4,4,4,3,3
3993,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4090,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4135,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2
4145,1,1,1,1,1,2,2,2,2,2,3,3,2,2,2
4551,1,2,1,2,1,2,2,1,1,1,2,2,2,1,2
4661,2,1,2,1,2,2,5,2,3,2,4,4,2,2,2
4710,4,4,3,2,3,3,5,3,3,2,2,2,3,3,3
4814,4,3,2,4,4,2,5,3,2,2,4,3,4,3,2
4819,1,1,2,1,1,1,5,1,1,1,3,3,1,1,1
5059,3,2,3,2,3,4,2,2,2,3,4,4,2,2,4
5105,2,2,2,2,2,3,2,2,2,2,3,2,3,2,3
5116,3,2,4,2,3,4,5,2,2,2,4,4,1,3,4
5132,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4
5355,2,1,1,2,1,2,1,1,2,2,2,3,2,2,2
5789,3,4,4,4,3,3,4,4,4,3,4,3,3,2,2
6005,2,1,2,3,2,2,3,2,2,2,2,2,2,2,2
6007,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6131,2,3,4,2,3,4,5,3,3,3,3,4,2,3,3
6165,2,4,2,1,2,2,2,2,3,2,3,2,2,2,2
6204,3,4,3,2,2,3,2,4,4,3,2,3,2,3,3
6479,3,3,4,3,3,4,4,4,2,2,2,3,3,3,4
6605,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2
6687,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2
6700,4,2,3,1,3,2,2,3,4,3,4,2,2,3,3
6740,1,2,2,2,2,2,2,2,2,1,2,3,3,2,3
6851,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4
6884,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
6896,3,3,3,2,2,2,5,3,3,3,2,2,2,3,3
7168,3,2,2,2,2,2,2,3,2,3,3,3,2,2,2
7184,4,1,4,3,4,4,4,4,3,4,4,4,3,4,4
7228,3,2,2,2,3,3,2,4,4,4,3,3,3,4,4
7305,3,2,3,2,2,3,5,3,2,3,4,4,2,2,2
7358,2,2,1,1,3,3,1,1,2,1,3,2,3,1,2
7395,3,3,3,2,2,1,2,3,3,3,2,2,2,3,1
7411,2,2,2,1,1,1,5,3,3,2,3,2,2,2,2
7423,2,2,3,3,1,2,5,2,2,1,2,2,2,1,1
7482,1,2,3,2,2,2,1,1,1,1,1,2,2,2,2
7508,4,3,4,3,2,4,2,2,2,2,4,4,2,2,4
7513,3,1,2,3,2,2,2,3,3,2,2,2,2,3,2
7659,3,2,3,2,2,2,2,2,2,2,4,4,2,2,2
7803,3,2,2,2,2,2,2,3,3,3,3,4,2,3,4
7940,3,2,2,1,1,2,2,2,1,1,3,4,2,1,2
8191,2,2,2,2,2,2,3,3,2,2,3,2,3,2,2
8339,4,3,4,4,3,3,2,4,3,4,4,4,3,4,3
8562,2,1,1,1,1,1,2,1,2,1,1,4,1,1,1
8608,3,3,4,2,2,2,2,3,3,3,2,2,2,3,3
8614,3,2,2,2,3,2,2,3,3,3,3,3,3,3,2
8645,4,2,4,4,2,3,3,4,3,3,4,2,2,2,3
8996,3,3,4,2,2,3,5,3,2,1,3,3,1,3,2
9111,2,1,3,2,2,3,2,3,4,2,2,2,2,2,2
9287,3,2,2,1,2,4,2,3,3,2,4,2,2,3,4
9332,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3
9464,3,2,2,2,2,2,5,3,3,3,3,3,2,3,3
9485,3,2,3,2,3,2,2,4,2,2,4,4,3,3,2
9536,2,2,2,2,1,2,2,2,2,3,2,3,2,2,2
9551,2,2,2,2,2,2,5,2,3,3,2,3,2,2,2
9560,3,4,2,2,2,3,3,4,4,4,4,3,2,4,3
9579,2,2,3,2,1,2,5,2,2,2,2,2,1,2,2
9602,3,1,2,1,1,3,2,3,3,2,3,3,3,3,3
9603,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2
9624,3,3,1,1,2,2,2,4,4,4,2,2,2,2,3
10109,4,3,4,4,3,2,3,4,4,4,4,3,3,3,3
10228,4,3,4,4,3,3,4,3,3,4,4,4,4,3,3
10418,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
10449,3,2,2,2,2,2,2,4,4,4,2,2,2,2,3
10628,2,2,4,2,2,2,5,3,2,2,3,4,2,2,2
10767,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2
10797,4,2,3,4,2,3,4,4,4,4,4,4,4,3,3
10800,3,1,4,4,3,4,5,3,3,4,4,1,1,3,4
10813,3,3,1,1,2,1,2,1,2,1,3,2,1,1,1
11482,3,2,4,2,3,3,4,4,4,4,4,2,2,2,2
11617,2,2,3,2,2,3,2,2,3,2,3,3,2,2,3
11624,4,3,4,2,2,3,3,4,2,4,2,2,2,4,3
11689,2,3,2,1,1,2,2,2,3,3,2,3,2,2,2
11708,3,2,2,2,2,2,2,3,3,2,3,2,2,2,2
12112,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2
12248,3,2,2,2,2,2,2,2,2,2,2,4,2,2,2
12360,3,2,4,4,2,3,5,3,2,2,2,2,2,3,3
12455,4,3,4,2,3,4,2,3,4,4,4,3,4,4,4
12576,4,2,3,2,4,4,3,4,2,2,4,4,3,2,3
12642,3,3,3,3,3,3,3,4,2,3,3,4,3,4,4
12662,2,2,3,4,2,2,2,2,2,2,3,3,2,2,2
12677,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2
12716,2,2,2,2,2,2,2,3,3,3,3,2,3,3,3
12727,2,3,3,3,2,2,2,3,3,4,2,2,2,3,2
13019,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
13052,3,2,2,2,2,2,5,2,2,2,2,2,2,1,2
13124,2,3,3,1,1,2,5,1,1,1,2,3,1,1,1
13180,3,3,2,3,2,2,2,2,2,2,3,3,2,2,2
13305,3,2,2,2,1,2,2,2,2,3,2,2,2,2,2
13372,3,2,4,1,2,2,2,3,1,1,4,2,3,3,3
13480,2,1,2, ,2,2,5,2,2,3,2,3,2,2,2
13548,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2
13589,2,2,2,2,2,2,2,3,3,4,2,3,2,2,2
13699,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2
13709,3,2,2,2,2,2,2,3,2,2,2,2,3,2,3
14096,1,1,4,2,1,3,5,2,2,2,2,2,2,2,2
14160,4,2,3,2,2,2,5,4,4,4,2,3,2,4,4
14326,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2
14347,2,2,2,1,2,1,5,2,2,2,3,2,2,2,1
14377,3,3,2,2,2,3,3,4,3,2,2,2,3,3,3
14384,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2
14392,4,2,3,4,4,3,4,4,3,3,4,4,4,3,3
14731,2,2,2,2,2,2,3,2,2,2,3,2,3,2,2
15054,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2
15176,2,3,4,2,2,3,3,4,4,4,3,2,2,3,4
15223,3,2,2,2,3,3,4,3,4,4,3,3,2,4,4
15350,4,2,4,3,3,4,3,4,4,4,4,3,3,4,4
15382,2,3,2,1,2,2,3,3,3,4,3,3,2,2,2
15469,3,2,2,2,1,3,2,3,2,4,2,3,3,3,2
15475,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15737,4,3,3,3,4,4,4,4,2,2,4,2,4,2,4
15937,2,1,1,2,2,2,3,3,3,2,2,3,2,3,1
15958,4,2,2,3,4,4,4,4,2,2,4,2,4,2,4
15968,2,2,3,2,2,2,3,2,3,2,3,2,2,2,2
16031,3,2,3,2,1,3,4,3,3,2,2,2,3,3,3
16034,3,2,2,1,2,3,5,2,2,1,2,4,2,2,2
16149,2,2,1,1,2,2,2,2,2,2,3,3,2,2,2
16161,3,2,3,2,2,3,3,4,3,3,2,3,2,3,3
16171,2,3,3,2,2,3,3,3,3,3,4,4,2,4,3
16174,2,2,2,2,2,2,5,4,4,4,2,2,2,3,2
