insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
2019-04-18 19:32:07,MADRID,SEVILLA,2019-05-24 18:35:00,2019-05-24 21:08:00,ALVIA,,Turista,Flexible
2019-04-17 08:19:01,MADRID,VALENCIA,2019-05-09 16:55:00,2019-05-09 21:58:00,AVE-LD,56.1,Turista con enlace,Flexible
2019-04-13 10:01:01,MADRID,BARCELONA,2019-05-30 20:00:00,2019-05-30 22:30:00,AVE,,Turista,Promo
2019-04-20 06:08:01,MADRID,BARCELONA,2019-05-12 21:25:00,2019-05-12 23:55:00,AVE,69.8,Turista Plus,Promo
2019-04-16 14:05:37,SEVILLA,MADRID,2019-05-07 13:40:00,2019-05-07 16:10:00,AVE,60.3,Turista,Promo
2019-05-02 23:45:26,MADRID,BARCELONA,2019-05-21 11:30:00,2019-05-21 14:40:00,AVE,75.4,Turista,Promo
2019-04-15 18:09:59,BARCELONA,MADRID,2019-05-25 10:00:00,2019-05-25 13:10:00,AVE,85.1,Turista,Promo
2019-04-28 11:06:22,MADRID,SEVILLA,2019-05-09 11:00:00,2019-05-09 13:32:00,AVE,76.3,Turista,Flexible
2019-05-02 01:00:22,MADRID,SEVILLA,2019-05-06 13:30:00,2019-05-06 16:05:00,ALVIA,67.2,Turista,Flexible
2019-04-16 23:14:53,MADRID,VALENCIA,2019-04-29 18:40:00,2019-04-29 20:20:00,AVE,66.55,Preferente,Promo
2019-04-30 03:46:41,BARCELONA,MADRID,2019-05-08 19:25:00,2019-05-08 21:55:00,AVE,78.8,Turista,Promo
2019-04-23 11:17:55,BARCELONA,MADRID,2019-05-23 20:00:00,2019-05-23 23:10:00,AVE,49.55,Turista,Promo
2019-04-17 11:06:15,SEVILLA,MADRID,2019-04-17 19:15:00,2019-04-17 21:36:00,AVE,,Turista,Flexible
2019-04-19 21:06:48,MADRID,SEVILLA,2019-05-05 13:10:00,2019-05-05 20:51:00,MD-LD,34.35,Turista con enlace,Promo +
2019-05-08 13:27:18,VALENCIA,MADRID,2019-05-18 14:50:00,2019-05-18 22:17:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-28 19:03:02,MADRID,SEVILLA,2019-06-01 19:00:00,2019-06-01 21:38:00,AVE,47.3,Turista,Promo
2019-04-27 19:39:48,PONFERRADA,MADRID,2019-05-08 11:44:00,2019-05-08 16:00:00,MD-LD,54.1,Turista con enlace,Flexible
2019-04-18 08:16:55,BARCELONA,MADRID,2019-06-02 12:00:00,2019-06-02 15:10:00,AVE,107.7,Turista,Flexible
2019-04-14 14:22:45,SEVILLA,MADRID,2019-05-26 19:15:00,2019-05-26 21:36:00,AVE,69.4,Preferente,Promo
2019-04-21 15:22:49,VALENCIA,MADRID,2019-05-12 19:15:00,2019-05-12 21:01:00,AVE,57.75,Turista,Promo
2019-04-13 10:17:24,SEVILLA,MADRID,2019-04-27 08:35:00,2019-04-27 15:26:00,LD-MD,,Turista con enlace,Promo +
2019-04-18 19:41:03,MADRID,PONFERRADA,2019-04-29 12:20:00,2019-04-29 18:52:00,LD-MD,34.35,Turista con enlace,Promo +
2019-04-14 21:26:28,MADRID,BARCELONA,2019-05-15 21:25:00,2019-05-15 23:55:00,AVE,49.55,Turista,Promo
2019-05-01 13:42:35,MADRID,BARCELONA,2019-05-06 07:15:00,2019-05-06 16:37:00,R. EXPRES,43.25,Turista,Adulto ida
2019-04-24 11:17:49,MADRID,VALENCIA,2019-05-02 17:40:00,2019-05-02 19:20:00,AVE,66.55,Preferente,Promo
2019-04-17 01:19:54,MADRID,BARCELONA,2019-04-17 17:00:00,2019-04-17 19:30:00,AVE,115.65,Preferente,Promo
2019-04-22 23:22:56,VALENCIA,MADRID,2019-05-27 15:10:00,2019-05-27 17:03:00,AVE,39.45,Turista,Promo
2019-04-17 13:34:59,SEVILLA,MADRID,2019-04-30 08:45:00,2019-04-30 11:15:00,AVE,76.3,Turista,Flexible
2019-04-17 00:32:42,MADRID,VALENCIA,2019-05-30 11:10:00,2019-05-30 13:25:00,INTERCITY,29.9,Turista,Promo
2019-04-15 03:36:27,BARCELONA,MADRID,2019-05-13 10:00:00,2019-05-13 13:10:00,AVE,85.1,Turista,Promo
2019-04-15 07:20:10,BARCELONA,MADRID,2019-05-04 11:00:00,2019-05-04 13:45:00,AVE,90.5,Turista Plus,Promo
2019-04-15 10:54:53,MADRID,VALENCIA,2019-04-30 18:40:00,2019-04-30 20:20:00,AVE,57.75,Turista,Promo
2019-04-19 21:44:58,MADRID,BARCELONA,2019-05-24 08:30:00,2019-05-24 11:15:00,AVE,85.1,Turista,Promo
2019-04-23 06:37:48,MADRID,VALENCIA,2019-05-28 21:10:00,2019-05-28 23:03:00,AVE,21.95,Turista,Promo
2019-04-17 04:19:42,BARCELONA,MADRID,2019-04-27 15:00:00,2019-04-27 17:45:00,AVE,58.15,Turista,Promo
2019-04-22 05:19:42,SEVILLA,MADRID,2019-05-03 10:45:00,2019-05-03 13:17:00,AVE,69.4,Preferente,Promo
2019-04-20 15:19:49,MADRID,VALENCIA,2019-05-09 17:48:00,2019-05-09 21:58:00,INTERCITY,25.75,Turista,Promo
2019-04-18 10:47:03,MADRID,SEVILLA,2019-04-19 13:10:00,2019-04-19 20:51:00,MD-LD,45.8,Turista con enlace,Flexible
2019-05-09 19:02:35,MADRID,SEVILLA,2019-06-20 13:30:00,2019-06-20 16:05:00,ALVIA,87.4,Preferente,Flexible
2019-04-14 23:10:33,MADRID,SEVILLA,2019-05-04 20:35:00,2019-05-04 23:15:00,AVE,61.45,Preferente,Promo
2019-04-26 17:28:21,VALENCIA,MADRID,2019-05-20 18:10:00,2019-05-20 19:57:00,AVE,27.8,Turista,Promo
2019-04-13 21:19:26,MADRID,VALENCIA,2019-04-19 08:40:00,2019-04-19 10:33:00,AVE,45.3,Turista,Promo
2019-05-01 05:39:05,BARCELONA,MADRID,2019-05-06 05:50:00,2019-05-06 08:20:00,AVE,75.4,Turista,Promo
2019-04-17 12:23:42,PONFERRADA,MADRID,2019-05-10 06:11:00,2019-05-10 11:57:00,LD,,Turista,Promo
2019-04-16 00:06:53,VALENCIA,MADRID,2019-05-27 14:10:00,2019-05-27 15:48:00,AVE,33.65,Turista,Promo
2019-04-12 18:20:15,SEVILLA,MADRID,2019-05-05 16:15:00,2019-05-05 18:54:00,AVE,,Turista,Flexible
2019-04-30 23:20:29,VALENCIA,MADRID,2019-05-08 09:40:00,2019-05-08 11:20:00,AVE,45.3,Turista,Promo
2019-04-16 10:02:15,MADRID,BARCELONA,2019-05-21 19:30:00,2019-05-21 22:40:00,AVE,75.4,Turista,Promo
2019-05-01 03:44:36,BARCELONA,MADRID,2019-05-24 06:05:00,2019-05-24 09:15:00,AVE,80.15,Turista Plus,Promo
2019-04-16 22:14:45,MADRID,BARCELONA,2019-05-07 11:30:00,2019-05-07 14:40:00,AVE,75.4,Turista,Promo
2019-05-03 23:20:49,VALENCIA,MADRID,2019-06-02 15:10:00,2019-06-02 17:03:00,AVE,66.55,Preferente,Promo
2019-05-04 03:29:55,PONFERRADA,MADRID,2019-05-10 02:36:00,2019-05-10 09:31:00,TRENHOTEL,45.8,Turista,Flexible
2019-04-23 01:13:25,SEVILLA,MADRID,2019-05-10 14:58:00,2019-05-10 17:50:00,ALVIA,,Turista,Flexible
2019-05-07 17:25:42,PONFERRADA,MADRID,2019-05-21 02:36:00,2019-05-21 09:31:00,TRENHOTEL,45.8,Turista,Flexible
2019-04-14 17:04:27,MADRID,BARCELONA,2019-05-07 19:00:00,2019-05-07 21:30:00,AVE,88.95,Turista,Promo
2019-05-01 05:35:54,SEVILLA,MADRID,2019-05-25 07:00:00,2019-05-25 10:02:00,AV City,49.15,Turista,Promo
2019-04-24 02:43:24,MADRID,BARCELONA,2019-05-21 06:10:00,2019-05-21 08:40:00,AVE,80.15,Turista Plus,Promo
2019-04-12 01:02:43,MADRID,BARCELONA,2019-05-09 16:00:00,2019-05-09 18:30:00,AVE,88.95,Turista,Promo
2019-05-01 15:27:47,SEVILLA,MADRID,2019-05-23 20:36:00,2019-05-23 23:14:00,ALVIA,67.2,Turista,Flexible
2019-04-19 13:16:26,BARCELONA,MADRID,2019-04-20 12:00:00,2019-04-20 15:10:00,AVE,98.0,Preferente,Promo
2019-04-15 17:19:43,MADRID,BARCELONA,2019-04-21 11:30:00,2019-04-21 14:40:00,AVE,107.7,Turista,Flexible
2019-04-22 11:13:00,MADRID,BARCELONA,2019-05-22 14:30:00,2019-05-22 17:21:00,AVE,66.75,Turista,Promo
2019-04-19 22:22:50,BARCELONA,MADRID,2019-05-24 07:05:00,2019-05-24 09:50:00,AVE,75.4,Turista,Promo
2019-04-14 20:04:33,MADRID,SEVILLA,2019-05-11 16:00:00,2019-05-11 18:30:00,AVE,61.45,Preferente,Promo
2019-04-24 15:33:34,MADRID,BARCELONA,2019-05-19 20:30:00,2019-05-19 23:40:00,AVE,98.0,Preferente,Promo
2019-04-14 08:05:35,MADRID,VALENCIA,2019-05-16 15:40:00,2019-05-16 17:22:00,AVE,57.75,Turista,Promo
2019-04-20 08:12:20,VALENCIA,MADRID,2019-04-25 09:00:00,2019-04-25 11:33:00,ALVIA,46.15,Preferente,Promo
2019-04-25 11:09:39,BARCELONA,MADRID,2019-05-10 17:00:00,2019-05-10 19:45:00,AVE,85.1,Turista,Promo
2019-05-09 05:08:33,MADRID,SEVILLA,2019-05-28 10:00:00,2019-05-28 12:32:00,AVE,60.3,Turista,Promo
2019-04-25 01:44:49,BARCELONA,MADRID,2019-05-14 11:00:00,2019-05-14 13:45:00,AVE,107.7,Turista,Flexible
2019-04-25 21:04:25,MADRID,SEVILLA,2019-05-22 08:00:00,2019-05-22 10:32:00,AVE,53.4,Turista,Promo
2019-05-08 21:45:04,MADRID,BARCELONA,2019-06-16 14:00:00,2019-06-16 16:30:00,AVE,78.8,Turista,Promo
2019-04-22 03:37:31,MADRID,BARCELONA,2019-05-07 17:00:00,2019-05-07 19:30:00,AVE,68.65,Turista,Promo
2019-04-20 06:00:32,MADRID,SEVILLA,2019-05-21 19:00:00,2019-05-21 21:38:00,AVE,76.3,Turista,Flexible
2019-04-21 18:20:58,SEVILLA,MADRID,2019-05-05 20:15:00,2019-05-05 22:36:00,AVE,76.3,Turista,Flexible
2019-04-23 19:23:24,VALENCIA,MADRID,2019-05-25 14:50:00,2019-05-25 22:17:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-16 21:20:15,MADRID,BARCELONA,2019-05-06 15:30:00,2019-05-06 18:40:00,AVE,80.15,Turista Plus,Promo
2019-04-24 05:32:36,MADRID,VALENCIA,2019-05-11 14:10:00,2019-05-11 16:03:00,AVE,39.45,Turista,Promo
2019-04-13 18:23:35,SEVILLA,MADRID,2019-04-24 21:00:00,2019-04-24 23:52:00,AV City,43.55,Turista,Promo
2019-04-30 05:45:04,MADRID,BARCELONA,2019-05-19 11:30:00,2019-05-19 14:40:00,AVE,107.7,Turista,Flexible
2019-04-18 01:41:53,MADRID,SEVILLA,2019-04-23 17:00:00,2019-04-23 19:38:00,AVE,76.3,Turista,Flexible
2019-04-29 07:13:26,BARCELONA,MADRID,2019-05-17 21:00:00,2019-05-18 00:02:00,AVE,66.75,Turista,Promo
2019-04-27 05:36:24,VALENCIA,MADRID,2019-05-11 09:40:00,2019-05-11 11:20:00,AVE,57.75,Turista,Promo
2019-04-16 07:15:12,MADRID,PONFERRADA,2019-04-16 17:30:00,2019-04-16 21:33:00,ALVIA,,,
2019-05-08 11:08:10,BARCELONA,MADRID,2019-06-11 15:25:00,2019-06-11 17:55:00,AVE,88.95,Turista,Promo
2019-04-23 17:07:29,MADRID,PONFERRADA,2019-04-27 14:40:00,2019-04-27 18:52:00,LD,57.0,Turista con enlace,Flexible
2019-04-17 08:03:19,VALENCIA,MADRID,2019-05-24 10:40:00,2019-05-24 12:32:00,AVE,33.65,Turista,Promo
2019-04-30 17:17:40,VALENCIA,MADRID,2019-05-10 17:30:00,2019-05-10 23:58:00,MD-LD,28.1,Turista con enlace,Promo +
2019-04-21 17:06:34,BARCELONA,MADRID,2019-04-27 15:00:00,2019-04-27 17:45:00,AVE,58.15,Turista,Promo
2019-04-20 22:18:56,BARCELONA,MADRID,2019-05-08 13:25:00,2019-05-08 16:10:00,AVE,85.1,Turista,Promo
2019-04-30 19:26:11,MADRID,SEVILLA,2019-05-14 16:30:00,2019-05-14 18:51:00,AVE,53.4,Turista,Promo
2019-04-19 20:05:01,BARCELONA,MADRID,2019-05-14 20:00:00,2019-05-14 23:10:00,AVE,40.95,Turista,Promo
2019-04-16 23:11:07,MADRID,VALENCIA,2019-06-02 12:42:00,2019-06-02 19:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-20 21:15:03,BARCELONA,MADRID,2019-05-27 12:00:00,2019-05-27 15:10:00,AVE,107.7,Turista,Flexible
2019-04-22 19:42:38,MADRID,SEVILLA,2019-04-26 19:30:00,2019-04-26 22:05:00,AVE,76.3,Turista,Flexible
2019-05-06 07:37:27,PONFERRADA,MADRID,2019-05-07 06:11:00,2019-05-07 11:57:00,LD,55.8,Turista con enlace,Flexible
2019-04-14 10:00:31,MADRID,SEVILLA,2019-05-30 18:00:00,2019-05-30 20:32:00,AVE,53.4,Turista,Promo
2019-04-20 14:48:39,BARCELONA,MADRID,2019-04-26 15:00:00,2019-04-26 17:45:00,AVE,181.5,Preferente,Flexible
2019-04-20 04:39:29,MADRID,PONFERRADA,2019-05-23 17:30:00,2019-05-23 21:33:00,ALVIA,55.8,Turista,Flexible
2019-05-01 15:22:24,VALENCIA,MADRID,2019-05-18 10:40:00,2019-05-18 12:27:00,AVE,57.75,Turista,Promo
2019-04-13 19:08:52,MADRID,BARCELONA,2019-05-01 20:00:00,2019-05-01 22:30:00,AVE,78.8,Turista,Promo
2019-05-06 21:42:38,MADRID,BARCELONA,2019-06-26 16:30:00,2019-06-26 19:20:00,AVE,85.1,Turista,Promo
2019-04-17 20:46:41,MADRID,BARCELONA,2019-04-27 19:30:00,2019-04-27 22:40:00,AVE,90.5,Turista Plus,Promo
2019-04-15 22:22:01,MADRID,VALENCIA,2019-05-15 16:55:00,2019-05-15 21:58:00,AVE-LD,22.45,Turista con enlace,Promo
2019-04-23 17:28:52,MADRID,SEVILLA,2019-04-28 13:10:00,2019-04-28 20:51:00,MD-LD,34.35,Turista con enlace,Promo +
2019-05-02 15:37:49,MADRID,VALENCIA,2019-05-07 19:40:00,2019-05-07 21:29:00,AVE,66.55,Preferente,Promo
2019-05-09 13:31:24,MADRID,VALENCIA,2019-05-18 15:30:00,2019-05-18 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
2019-04-22 01:17:26,BARCELONA,MADRID,2019-05-29 07:00:00,2019-05-29 09:30:00,AVE,78.8,Turista,Promo
2019-04-15 19:08:13,MADRID,BARCELONA,2019-05-06 07:15:00,2019-05-06 16:37:00,R. EXPRES,43.25,Turista,Adulto ida
2019-04-29 07:26:13,MADRID,VALENCIA,2019-05-05 16:30:00,2019-05-05 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-15 19:28:51,SEVILLA,MADRID,2019-04-17 19:45:00,2019-04-17 22:17:00,AVE,60.3,Turista,Promo
2019-04-22 09:14:12,SEVILLA,MADRID,2019-05-24 20:15:00,2019-05-24 22:36:00,AVE,53.4,Turista,Promo
2019-04-16 13:06:04,MADRID,BARCELONA,2019-06-02 14:00:00,2019-06-02 16:30:00,AVE,88.95,Turista,Promo
2019-04-26 05:39:46,MADRID,BARCELONA,2019-05-11 06:20:00,2019-05-11 09:29:00,AVE,98.0,Preferente,Promo
2019-04-18 19:04:36,BARCELONA,MADRID,2019-05-06 15:00:00,2019-05-06 17:45:00,AVE,102.15,Turista Plus,Promo
2019-04-22 10:02:02,MADRID,VALENCIA,2019-06-01 14:10:00,2019-06-01 16:03:00,AVE,39.45,Turista,Promo
2019-04-16 09:28:02,VALENCIA,MADRID,2019-05-28 08:40:00,2019-05-28 10:20:00,AVE,21.95,Turista,Promo
2019-04-23 07:16:08,BARCELONA,MADRID,2019-05-15 18:25:00,2019-05-15 20:55:00,AVE,127.1,Turista,Flexible
2019-04-11 22:30:37,MADRID,VALENCIA,2019-05-27 15:10:00,2019-05-27 16:52:00,AVE,21.95,Turista,Promo
2019-04-23 16:44:31,MADRID,BARCELONA,2019-04-25 16:00:00,2019-04-25 18:30:00,AVE,,Preferente,Flexible
2019-04-20 07:32:16,SEVILLA,MADRID,2019-05-27 10:45:00,2019-05-27 13:17:00,AVE,53.4,Turista,Promo
2019-04-18 09:14:22,BARCELONA,MADRID,2019-05-01 21:15:00,2019-05-02 00:02:00,AVE,58.15,Turista,Promo
2019-04-30 11:03:59,MADRID,SEVILLA,2019-05-23 11:00:00,2019-05-23 13:32:00,AVE,53.4,Turista,Promo
2019-04-24 09:28:53,MADRID,BARCELONA,2019-05-02 16:30:00,2019-05-02 19:15:00,AVE,66.75,Turista,Promo
2019-04-16 04:31:40,MADRID,VALENCIA,2019-05-12 18:40:00,2019-05-12 20:20:00,AVE,73.1,Turista,Flexible
2019-04-15 22:36:35,MADRID,SEVILLA,2019-05-03 10:00:00,2019-05-03 12:32:00,AVE,76.3,Turista,Flexible
2019-04-25 03:26:44,MADRID,VALENCIA,2019-05-20 12:21:00,2019-05-20 19:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-07 01:40:17,SEVILLA,MADRID,2019-05-20 16:45:00,2019-05-20 19:17:00,AVE,60.3,Turista,Promo
2019-04-24 00:02:28,MADRID,VALENCIA,2019-05-16 17:48:00,2019-05-16 21:58:00,INTERCITY,21.45,Turista,Promo
2019-04-27 21:09:14,VALENCIA,MADRID,2019-05-22 09:00:00,2019-05-22 11:33:00,ALVIA,35.5,Turista,Promo
2019-04-22 07:05:27,MADRID,PONFERRADA,2019-05-08 22:14:00,2019-05-09 04:31:00,TRENHOTEL,45.8,Turista,Flexible
2019-05-05 19:00:24,VALENCIA,MADRID,2019-05-14 18:10:00,2019-05-14 19:57:00,AVE,33.65,Turista,Promo
2019-04-14 04:13:01,MADRID,SEVILLA,2019-05-29 19:30:00,2019-05-29 22:05:00,AVE,60.3,Turista,Promo
2019-04-21 11:35:39,SEVILLA,MADRID,2019-05-06 14:45:00,2019-05-06 17:15:00,AVE,76.3,Turista,Flexible
2019-05-08 05:40:47,VALENCIA,MADRID,2019-05-28 06:38:00,2019-05-28 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-05 21:39:29,MADRID,BARCELONA,2019-05-31 17:00:00,2019-05-31 19:30:00,AVE,127.1,Turista,Flexible
2019-04-28 03:00:49,MADRID,BARCELONA,2019-05-05 20:00:00,2019-05-05 22:30:00,AVE,88.95,Turista,Promo
2019-05-04 01:46:16,MADRID,SEVILLA,2019-05-26 18:35:00,2019-05-26 21:08:00,ALVIA,,Preferente,Promo
2019-05-02 15:03:37,MADRID,SEVILLA,2019-05-25 18:00:00,2019-05-25 20:32:00,AVE,61.45,Preferente,Promo
2019-04-26 05:24:03,MADRID,VALENCIA,2019-06-17 06:08:00,2019-06-17 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-15 10:49:22,MADRID,BARCELONA,2019-04-27 18:30:00,2019-04-27 21:20:00,AVE,,Preferente,Promo
2019-04-18 07:05:10,BARCELONA,MADRID,2019-04-30 09:03:00,2019-04-30 18:07:00,R. EXPRES,43.25,Turista,Adulto ida
2019-04-22 15:16:54,VALENCIA,MADRID,2019-05-30 09:00:00,2019-05-30 11:33:00,ALVIA,35.5,Turista,Promo
2019-04-16 12:39:02,PONFERRADA,MADRID,2019-05-07 06:11:00,2019-05-07 11:57:00,LD,,Turista,Promo
2019-04-23 05:13:25,MADRID,BARCELONA,2019-05-21 09:30:00,2019-05-21 12:34:00,AVE,80.15,Turista Plus,Promo
2019-04-29 11:08:28,MADRID,BARCELONA,2019-05-11 08:30:00,2019-05-11 11:15:00,AVE,85.1,Turista,Promo
2019-04-17 21:14:01,SEVILLA,MADRID,2019-05-25 12:18:00,2019-05-25 14:56:00,ALVIA,,Turista,Promo
2019-04-18 20:15:42,BARCELONA,MADRID,2019-04-21 12:50:00,2019-04-21 15:45:00,AVE-TGV,181.5,Preferente,Flexible
2019-04-17 08:04:57,BARCELONA,MADRID,2019-06-01 21:15:00,2019-06-02 00:02:00,AVE,49.55,Turista,Promo
2019-04-29 05:38:51,MADRID,VALENCIA,2019-06-06 16:05:00,2019-06-06 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-17 23:29:44,MADRID,SEVILLA,2019-05-23 15:00:00,2019-05-23 17:21:00,AVE,76.3,Turista,Flexible
2019-05-07 21:35:28,PONFERRADA,MADRID,2019-05-14 06:11:00,2019-05-14 11:57:00,LD,,Turista,Promo
2019-04-29 07:28:25,MADRID,VALENCIA,2019-05-03 06:45:00,2019-05-03 08:38:00,AVE,39.45,Turista,Promo
2019-04-19 21:46:35,MADRID,BARCELONA,2019-05-09 20:00:00,2019-05-09 22:30:00,AVE,88.95,Turista,Promo
2019-04-18 10:23:58,SEVILLA,MADRID,2019-05-23 19:45:00,2019-05-23 22:17:00,AVE,47.3,Turista,Promo
2019-05-09 19:34:42,MADRID,SEVILLA,2019-05-29 13:10:00,2019-05-29 20:51:00,MD-LD,34.35,Turista con enlace,Promo +
2019-04-17 23:31:15,MADRID,SEVILLA,2019-05-10 06:20:00,2019-05-10 09:16:00,AV City,52.2,Turista Plus,Promo
2019-04-14 11:25:00,MADRID,SEVILLA,2019-05-28 08:00:00,2019-05-28 10:32:00,AVE,69.4,Preferente,Promo
2019-05-08 21:37:27,VALENCIA,MADRID,2019-05-23 08:40:00,2019-05-23 10:20:00,AVE,33.65,Turista,Promo
2019-04-15 11:05:45,SEVILLA,MADRID,2019-05-28 15:45:00,2019-05-28 18:15:00,AVE,60.3,Turista,Promo
2019-05-09 19:18:53,SEVILLA,MADRID,2019-06-13 08:45:00,2019-06-13 11:15:00,AVE,76.3,Turista,Flexible
2019-04-14 20:07:25,MADRID,SEVILLA,2019-05-05 21:25:00,2019-05-06 00:10:00,AV City,43.55,Turista,Promo
2019-04-30 03:37:57,PONFERRADA,MADRID,2019-05-02 13:44:00,2019-05-02 19:21:00,LD,47.0,Turista con enlace,Flexible
2019-05-08 21:08:05,MADRID,PONFERRADA,2019-05-13 22:14:00,2019-05-14 04:31:00,TRENHOTEL,74.2,Cama Turista,Flexible
2019-04-20 21:29:48,PONFERRADA,MADRID,2019-04-23 06:11:00,2019-04-23 11:57:00,LD,,Turista,Flexible
2019-05-02 13:26:22,MADRID,BARCELONA,2019-05-17 08:30:00,2019-05-17 11:15:00,AVE,85.1,Turista,Promo
2019-05-01 11:19:27,BARCELONA,MADRID,2019-05-29 06:25:00,2019-05-29 08:55:00,AVE,68.65,Turista,Promo
2019-04-15 13:16:21,MADRID,SEVILLA,2019-05-09 11:00:00,2019-05-09 13:32:00,AVE,76.3,Turista,Flexible
2019-04-14 05:32:38,SEVILLA,MADRID,2019-06-02 10:45:00,2019-06-02 13:17:00,AVE,76.3,Turista,Flexible
2019-04-21 13:14:00,MADRID,BARCELONA,2019-05-29 08:30:00,2019-05-29 11:15:00,AVE,85.1,Turista,Promo
2019-04-20 14:20:53,BARCELONA,MADRID,2019-05-07 11:00:00,2019-05-07 13:45:00,AVE,58.15,Turista,Promo
2019-04-26 17:05:09,MADRID,SEVILLA,2019-05-17 08:30:00,2019-05-17 11:14:00,ALVIA,,Turista,Flexible
2019-04-11 21:55:37,MADRID,VALENCIA,2019-06-01 08:40:00,2019-06-01 10:33:00,AVE,45.3,Turista,Promo
2019-04-26 13:18:44,BARCELONA,MADRID,2019-06-02 16:00:00,2019-06-02 19:10:00,AVE,107.7,Turista,Flexible
2019-04-18 02:14:23,PONFERRADA,MADRID,2019-05-16 11:28:00,2019-05-16 16:00:00,LD,42.75,Turista con enlace,Promo +
2019-04-18 19:31:43,MADRID,SEVILLA,2019-04-22 16:30:00,2019-04-22 18:51:00,AVE,53.4,Turista,Promo
2019-04-20 10:40:51,MADRID,VALENCIA,2019-04-25 11:55:00,2019-04-25 13:35:00,AVE,57.75,Turista,Promo
2019-04-24 01:04:41,MADRID,SEVILLA,2019-05-18 08:30:00,2019-05-18 11:14:00,ALVIA,,Turista,Flexible
2019-04-15 13:10:37,BARCELONA,MADRID,2019-04-25 08:25:00,2019-04-25 10:55:00,AVE,68.65,Turista,Promo
2019-04-19 04:34:22,PONFERRADA,MADRID,2019-05-08 06:11:00,2019-05-08 11:57:00,LD,,Turista,Promo
2019-04-20 18:10:46,VALENCIA,MADRID,2019-04-30 09:40:00,2019-04-30 11:20:00,AVE,33.65,Turista,Promo
2019-04-29 07:11:19,BARCELONA,MADRID,2019-06-05 09:03:00,2019-06-05 18:07:00,R. EXPRES,43.25,Turista,Adulto ida
2019-04-21 11:07:00,MADRID,PONFERRADA,2019-04-30 14:40:00,2019-04-30 18:33:00,AVE-MD,59.6,Turista con enlace,Flexible
2019-05-08 06:07:29,BARCELONA,MADRID,2019-05-15 12:00:00,2019-05-15 15:10:00,AVE,98.0,Preferente,Promo
2019-04-20 16:11:31,BARCELONA,MADRID,2019-06-04 09:03:00,2019-06-04 18:07:00,R. EXPRES,43.25,Turista,Adulto ida
2019-04-25 13:10:57,BARCELONA,MADRID,2019-06-02 13:25:00,2019-06-02 16:10:00,AVE,102.15,Turista Plus,Promo
2019-04-21 09:02:49,MADRID,SEVILLA,2019-05-30 06:20:00,2019-05-30 09:16:00,AV City,49.15,Turista,Promo
2019-04-17 18:08:00,VALENCIA,MADRID,2019-06-05 14:50:00,2019-06-05 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-20 16:12:22,BARCELONA,MADRID,2019-05-27 17:00:00,2019-05-27 19:45:00,AVE,107.7,Turista,Flexible
2019-04-18 14:34:05,MADRID,SEVILLA,2019-04-22 07:00:00,2019-04-22 09:32:00,AVE,69.4,Preferente,Promo
2019-04-26 17:28:21,VALENCIA,MADRID,2019-05-20 21:05:00,2019-05-20 23:32:00,INTERCITY,29.9,Turista,Promo
2019-04-22 08:35:09,MADRID,BARCELONA,2019-04-25 14:00:00,2019-04-25 16:30:00,AVE,78.8,Turista,Promo
2019-05-01 21:40:31,MADRID,VALENCIA,2019-05-23 15:40:00,2019-05-23 17:22:00,AVE,57.75,Turista,Promo
2019-04-21 03:07:50,PONFERRADA,MADRID,2019-04-21 11:44:00,2019-04-21 16:00:00,MD-LD,,,
2019-04-20 21:16:09,BARCELONA,MADRID,2019-05-18 07:05:00,2019-05-18 09:50:00,AVE,75.4,Turista,Promo
2019-04-12 19:30:01,MADRID,BARCELONA,2019-05-19 17:30:00,2019-05-19 20:40:00,AVE,,Turista,Flexible
2019-04-26 11:37:48,MADRID,BARCELONA,2019-05-01 07:30:00,2019-05-01 10:40:00,AVE,102.15,Turista Plus,Promo
2019-05-07 21:33:35,VALENCIA,MADRID,2019-05-30 18:10:00,2019-05-30 19:57:00,AVE,57.75,Turista,Promo
2019-05-08 04:10:03,PONFERRADA,MADRID,2019-05-29 17:55:00,2019-05-29 22:55:00,MD-LD,27.05,Turista con enlace,Promo
2019-04-12 16:08:47,MADRID,BARCELONA,2019-04-13 06:20:00,2019-04-13 09:29:00,AVE,,Preferente,Promo
2019-04-12 03:13:09,MADRID,BARCELONA,2019-05-24 15:30:00,2019-05-24 18:40:00,AVE,102.15,Turista Plus,Promo
2019-04-23 20:21:50,SEVILLA,MADRID,2019-05-04 12:18:00,2019-05-04 14:56:00,ALVIA,,Turista,Promo
2019-04-23 22:35:40,BARCELONA,MADRID,2019-05-13 08:00:00,2019-05-13 11:10:00,AVE,85.1,Turista,Promo
