movieId,title,genres
71650,Werner Herzog Eats His Shoe (1980),Documentary
71668,Couples Retreat (2009),Comedy|Romance
71700,Deadgirl (2008),Horror
71732,I Sell the Dead (2008),Comedy|Horror
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX
71755,Earth Entranced (Terra em Transe) (1967),Drama
71804,Reckless (1984),Comedy|Drama|Romance
71810,Legionnaire (1998),Action|Adventure|Drama|War
71823,"New York, I Love You (2009)",Drama|Romance
71838,Law Abiding Citizen (2009),Drama|Thriller
71876,Amelia (2009),Drama
71899,Mary and Max (2009),Animation|Comedy|Drama
72011,Up in the Air (2009),Drama|Romance
72043,Monsters vs Aliens: Mutant Pumpkins from Outer Space (2009),Animation|Comedy|Sci-Fi
72104,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller
72109,Vampire Girl vs. Frankenstein Girl (Kyûketsu Shôjo tai Shôjo Furanken) (2009),Action|Comedy|Horror|Romance
72129,Saw VI (2009),Crime|Horror|Mystery|Thriller
72131,Michael Jackson's This Is It (2009),Documentary|Musical|IMAX
72165,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller
72169,Good Hair (2009),Comedy|Documentary
72171,Black Dynamite (2009),Action|Comedy
72176,Big Fan (2009),Comedy|Crime|Drama
72209,Astro Boy (2009),Action|Animation|Children|Sci-Fi
72224,Gentlemen Broncos (2009),Comedy
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime
72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX
72308,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi
72356,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy
72367,Grey Gardens (2009),Drama
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller
72380,"Box, The (2009)",Drama|Horror|Mystery|Sci-Fi|Thriller
72386,Broken Embraces (Los abrazos rotos) (2009),Drama|Romance|Thriller
72393,"Fourth Kind, The (2009)",Horror|Mystery|Sci-Fi|Thriller
72395,Precious (2009),Drama
72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama
72407,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller
72479,"Messenger, The (2009)",Drama|Romance|War
72489,Ninja Assassin (2009),Action|Crime|Drama|Thriller
72603,Merry Madagascar (2009),Animation
72605,Brothers (2009),Drama|Thriller|War
72612,"Fly, The (Légy, A) (1980)",Animation|Comedy
72626,"Billy Blazes, Esq. (1919)",Comedy|Western
72630,Sleep Dealer (2008),Sci-Fi
72641,"Blind Side, The  (2009)",Drama
72647,Zorn's Lemma (1970),Drama
72683,Limit (Limite) (1931),Drama
72694,Shrink (2009),Drama
72696,Old Dogs (2009),Comedy
72701,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi
72720,"Single Man, A (2009)",Drama
72731,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller
72733,Invictus (2009),Drama
72737,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance
72741,Everybody's Fine (2009),Drama
72762,Armored (2009),Action|Drama|Thriller
72781,Red Chapel (Røde kapel) (2006),Comedy|Documentary
72880,Flaming Creatures (1963),Drama
72919,Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance
72947,Make the Yuletide Gay (2009),Comedy|Romance
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
73015,It's Complicated (2009),Comedy|Romance
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
73023,Crazy Heart (2009),Drama|Romance
73042,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical
73101,Looking for Eric (2009),Comedy|Drama|Fantasy
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy
73168,Carriers (2009),Drama|Horror|Thriller
73211,Pontypool (2008),Horror|Thriller
73266,Youth in Revolt (2009),Comedy|Drama|Romance
73268,Daybreakers (2010),Action|Drama|Horror|Thriller
73276,"Age of Stupid, The (2009)",Documentary
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
73319,Leap Year (2010),Comedy|Romance
73321,"Book of Eli, The (2010)",Action|Adventure|Drama
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery
73344,"Prophet, A (Un Prophète) (2009)",Crime|Drama
73386,Staten Island (2009),Crime|Drama
73392,Collapse (2009),Documentary
73469,Mr. Warmth: The Don Rickles Project (2007),Documentary
73488,Blood: The Last Vampire (2009),Action|Horror|Thriller
73531,"Last of England, The (1988)",Drama
73572,"My Son, My Son, What Have Ye Done (2009)",Drama|Horror
73587,Soul Kitchen (2009),Comedy
73664,Dragon Hunters (Chasseurs de dragons) (2008),Adventure|Animation|Children
73741,Ninja (2009),Action|Crime|Drama|Thriller
73759,Hellsing Ultimate OVA Series (2006),Action|Animation|Horror
73808,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical
73860,Nowhere Boy (2009),Drama
73881,3 Idiots (2009),Comedy|Drama|Romance
73929,Legion (2010),Action|Fantasy|Horror|Thriller
74089,Peter Pan (1960),Children|Fantasy|Musical
74115,Dante's Inferno Animated (2010),Action|Animation|Fantasy
74152,Zach Galifianakis: Live at the Purple Onion (2006),Comedy|Documentary
74154,When in Rome (2010),Comedy|Romance
74156,Edge of Darkness (2010),Drama|Thriller
74228,Triangle (2009),Drama|Horror|Mystery|Thriller
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
74324,Temple Grandin (2010),Drama
74327,"First Day of the Rest of Your Life, The (Le premier jour du reste de ta vie) (2008)",Comedy|Drama
74370,"House of the Devil, The (2009)",Horror|Thriller
74416,Fish Tank (2009),Drama
74438,"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu) (1994)",Action|Adventure|Comedy|Drama|Romance
74450,Valentine's Day (2010),Comedy|Romance
74452,"Wolfman, The (2010)",Horror|Thriller
74458,Shutter Island (2010),Drama|Mystery|Thriller
74486,$9.99 (2008),Animation
74508,Persuasion (2007),Drama|Romance
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy
74532,Cop Out (2010),Action|Comedy|Crime
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller
74580,"Spy Next Door, The (2010)",Action|Children|Comedy
74624,Agora (2009),Adventure|Drama|Romance
74630,Tom Thumb (1958),Children|Fantasy|Musical
74649,Shades of Ray (2008),Comedy|Drama|Romance
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi
74677,"Yes Men Fix the World, The (2009)",Documentary
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller
74688,Dear John (2010),Drama|Romance|War
74698,Tooth Fairy (2010),Comedy|Fantasy
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery
74740,Fermat's Room (La habitación de Fermat) (2007),Mystery|Thriller
74754,"Room, The (2003)",Comedy|Drama|Romance
74787,My Name is Khan (2010),Drama|Romance
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
74795,Green Zone (2010),Action|Drama|Thriller|War
74851,From Paris with Love (2010),Action|Crime
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi
74916,Greenberg (2010),Comedy|Drama
74944,Brooklyn's Finest (2010),Crime|Drama|Thriller
74946,She's Out of My League (2010),Comedy
74948,Harry Brown (2009),Crime|Drama|Thriller
75341,Remember Me (2010),Drama|Romance
75349,Teenage Caveman (2002),Horror|Sci-Fi|Thriller
75440,Will Ferrell: You're Welcome America - A Final Night with George W Bush (2009),Comedy
75803,Our Family Wedding (2010),Comedy
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance
75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller
75816,Women in Trouble (2009),Comedy
75823,Combat Shock (1986),Drama|Horror|War
75983,North Face (Nordwand) (2008),Adventure|Drama
75985,Repo Men (2010),Action|Sci-Fi|Thriller
75990,"Apprenticeship of Duddy Kravitz, The (1974)",Comedy|Drama
76030,Case 39 (2009),Horror|Thriller
76054,Oceans (Océans) (2009),Documentary|Drama
76060,"Slammin' Salmon, The (2009)",Comedy
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
76111,About Elly (Darbareye Elly) (2009),Drama|Mystery
76173,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy
76210,Defendor (2009),Comedy|Crime|Drama
76251,Kick-Ass (2010),Action|Comedy
76272,Five Minutes of Heaven (2009),Crime|Drama|Thriller
76293,Date Night (2010),Action|Comedy|Romance
76303,Mark of the Devil (Hexen bis aufs Blut gequält) (1970),Drama|Horror
76738,Steam of Life (Miesten vuoro) (2010),Documentary
76763,"Runaways, The (2010)",Drama|Musical
77191,Death at a Funeral (2010),Comedy
77201,Valhalla Rising (2009),Action|Drama|War
77206,Diary of a Wimpy Kid (2010),Children|Comedy
77291,Aria (1987),Comedy|Drama
77307,Dogtooth (Kynodontas) (2009),Drama
77359,Red Riding: 1983 (2009),Crime|Drama|Mystery
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller
77414,"Last Song, The (2010)",Drama|Romance
77421,Cyrus (2010),Comedy|Drama|Romance
77427,"Human Centipede, The (First Sequence) (2009)",Horror
77435,This Is the Army (1943),Comedy|Musical|War
77455,Exit Through the Gift Shop (2010),Comedy|Documentary
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
77658,Cosmos (1980),Documentary
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller
77800,Four Lions (2010),Comedy|Drama
77808,Bobby Deerfield (1977),Drama|Romance
77810,Diary of a Nymphomaniac (Diario de una Ninfómana) (2008),Drama
77837,You Don't Know Jack (2010),Drama
77846,12 Angry Men (1997),Crime|Drama
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War
77907,"Red Chapel, The (Røde kapel, Det) (2009)",Comedy|Documentary
78034,Cemetery Junction (2010),Comedy|Drama|Romance
78039,Blue Valentine (2010),Drama|Romance
78041,Killers (2010),Action|Comedy
78088,Buried (2010),Mystery|Thriller
78101,Life After Tomorrow (2006),Documentary
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX
78111,Artists and Models (1955),Comedy|Musical
78116,Please Give (2010),Comedy|Drama
78122,Peter & the Wolf (2006),Animation|Musical
78160,Ricky Gervais Live: Animals (2003),Comedy
78174,Sex and the City 2 (2010),Comedy|Drama|Romance
78209,Get Him to the Greek (2010),Comedy
78218,Unthinkable (2010),Drama|Thriller
78264,"Back-up Plan, The (2010)",Comedy|Romance
78266,Splice (2009),Horror|Sci-Fi|Thriller
78316,Letters to Juliet (2010),Drama|Romance
78321,"41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The (2010)",Comedy
78349,Exam (2009),Mystery|Thriller
78467,Jonah Hex (2010),Action|Drama|Thriller|Western
78469,"A-Team, The (2010)",Action|Comedy|Thriller
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
78517,Joan Rivers: A Piece of Work (2010),Documentary
78544,Ricky Gervais Live 3: Fame (2007),Comedy
78574,Winter's Bone (2010),Drama|Thriller
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
78653,Everyone Else (Alle Anderen) (2009),Drama|Romance
78703,TiMER (2009),Comedy|Drama|Fantasy|Romance
78729,24: Redemption (2008),Action|Adventure|Crime|Drama|Thriller
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX
78829,"Betrayal, The (Nerakhoon) (2008)",Documentary
78836,Enter the Void (2009),Drama
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy
78903,State of Siege (État de siège) (1972),Drama|Thriller
78967,"Island of Dr. Moreau, The (1977)",Adventure|Fantasy|Horror|Romance|Sci-Fi|Thriller
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy
79029,Kurt Cobain About a Son (2006),Documentary|Musical
79057,Predators (2010),Action|Sci-Fi|Thriller
79091,Despicable Me (2010),Animation|Children|Comedy|Crime
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
79134,Grown Ups (2010),Comedy
79136,Thirst (2008),Drama
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy
79163,Swedish Auto (2006),Drama|Romance
79185,Knight and Day (2010),Action|Comedy|Romance
79203,Nightwatching (2007),Drama|Mystery
79224,"Karate Kid, The (2010)",Action|Children|Drama
79242,"Kids Are All Right, The (2010)",Comedy|Drama
79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller
79259,Cherrybomb (2009),Drama|Thriller
79274,Batman: Under the Red Hood (2010),Action|Animation
79293,Salt (2010),Action|Thriller
79299,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery
79318,Winnebago Man (2009),Comedy|Documentary
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi
79428,Dinner for Schmucks (2010),Comedy
79469,"Northerners, The (De noorderlingen) (1992)",Comedy
79553,Ip Man 2 (2010),Action
79588,Charlie St. Cloud (2010),Drama|Fantasy|Romance
79590,"Rebound, The (2009)",Comedy|Romance
79592,"Other Guys, The (2010)",Action|Comedy
79677,"Two Escobars, The (2010)",Crime|Documentary
79686,All Tomorrow's Parties (2009),Documentary|Musical
79695,"Expendables, The (2010)",Action|Adventure|Thriller
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
79720,Animal Kingdom (2010),Crime|Drama
79796,Centurion (2010),Action|Adventure|Drama|Thriller|War
79824,Babies (Bébé(s)) (2010),Documentary
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller
79946,"Joneses, The (2009)",Comedy|Drama
80026,Tekken (2010),Action|Sci-Fi
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi
80126,"American, The (2010)",Drama|Thriller
80166,"Switch, The (2010)",Comedy|Romance
80185,GasLand (2010),Documentary
80217,Hated (1994),Documentary
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller
80241,Going the Distance (2010),Comedy|Romance
80346,"Song to Remember, A (1945)",Drama
80350,Vampires Suck (2010),Comedy
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX
80463,"Social Network, The (2010)",Drama
80489,"Town, The (2010)",Crime|Drama|Thriller
80549,Easy A (2010),Comedy|Romance
80551,Eat Pray Love (2010),Drama|Romance
80553,Howl (2010),Drama
80572,I'm Still Here (2010),Comedy|Drama
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance
80586,Flipped (2010),Comedy|Drama|Romance
80590,Wall Street: Money Never Sleeps (2010),Drama
80599,Buster Keaton: A Hard Act to Follow (1987),Documentary
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX
80693,It's Kind of a Funny Story (2010),Comedy|Drama
80717,Voyeur (Abel) (1986),Comedy
80727,Middle Men (2009),Comedy|Crime|Drama
80736,"Poughkeepsie Tapes, The (2007)",Horror|Mystery|Thriller
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy
80831,Let Me In (2010),Drama|Horror|Mystery
80839,Secretariat (2010),Adventure|Drama
80844,Lake Mungo (2008),Drama|Mystery|Thriller
80846,Devil (2010),Horror|Mystery|Thriller
80858,You Again (2010),Comedy
80860,Life as We Know It (2010),Comedy|Romance
80862,Catfish (2010),Documentary|Mystery
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance
80906,Inside Job (2010),Documentary
80917,Monsters (2010),Drama|Sci-Fi
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi
81018,"Illusionist, The (L'illusionniste) (2010)",Animation
81054,Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),Comedy|Crime|Romance
81083,Kaboom (2010),Comedy|Sci-Fi
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
81138,7 Days (Les 7 jours du talion) (2010),Thriller
81156,Jackass 3D (2010),Action|Comedy|Documentary
81158,Restrepo (2010),Documentary|War
81191,Waiting for 'Superman' (2010),Documentary
81229,Red (2010),Action|Comedy
81417,Paranormal Activity 2 (2010),Horror|IMAX
81512,Hereafter (2010),Drama|Fantasy
81516,Black Death (2010),Adventure|Drama|Horror|Mystery
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller
81537,Due Date (2010),Comedy
81562,127 Hours (2010),Adventure|Drama|Thriller
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
81591,Black Swan (2010),Drama|Thriller
81641,Fair Game (2010),Drama|Thriller
81660,1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982),Action|Sci-Fi
81782,Unstoppable (2010),Action|Drama|Thriller
81784,Morning Glory (2010),Comedy|Drama|Romance
81786,Certified Copy (Copie conforme) (2010),Drama
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller
81819,Biutiful (2010),Drama
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
81845,"King's Speech, The (2010)",Drama
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
81898,"Agony and the Ecstasy of Phil Spector, The (2009)",Documentary
81910,"Art of the Steal, The (2009)",Documentary
81932,"Fighter, The (2010)",Drama
81949,"Romantics, The (2010)",Comedy|Drama|Romance
82035,Cocaine Cowboys II: Hustlin' With the Godmother (2008),Crime|Documentary
82037,"Tillman Story, The (2010)",Documentary
82041,"Loved Ones, The (2009)",Horror
82093,London Boulevard (2010),Crime|Romance
82095,Skyline (2010),Sci-Fi|Thriller
82150,Bunny and the Bull (2009),Adventure|Comedy|Drama
82152,Beastly (2011),Drama|Fantasy|Romance
82167,Love and Other Drugs (2010),Comedy|Drama|Romance
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy
82173,Tiny Furniture (2010),Comedy
82202,"Tourist, The (2010)",Drama|Thriller
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy
82313,Nightfall (1957),Crime|Drama|Film-Noir
82378,All Good Things (2010),Drama|Mystery|Thriller
82459,True Grit (2010),Western
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
82463,Another Year (2010),Drama
82499,How Do You Know (2010),Comedy|Drama|Romance
82527,Barney's Version (2010),Drama
82534,"Company Men, The (2010)",Drama
82608,Zerophilia (2005),Comedy|Romance
82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller
82852,Little Fockers (2010),Comedy
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy
82931,"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)",Comedy|Drama|War
82934,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)",Documentary
83086,Burlesque (2010),Drama|Musical|Romance
83096,"Haunted House, The (1921)",Comedy
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy
83134,Tucker & Dale vs Evil (2010),Comedy|Horror
83177,Yogi Bear (2010),Children|Comedy
83270,Made in Dagenham (2010),Comedy|Drama
83293,Waste Land (2010),Documentary
83318,"Goat, The (1921)",Comedy
83322,"Boat, The (1921)",Comedy
83332,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010),Documentary
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX
83359,"Play House, The (1921)",Comedy
83361,"Paleface, The (1922)",Comedy
83374,"Warrior's Way, The (2010)",Action|Fantasy|Western
83411,Cops (1922),Comedy
83480,Season of the Witch (2011),Adventure|Drama|Fantasy
83506,Ricky Gervais Live 4: Science (2010),Comedy
83603,Fern flowers (Fleur de fougère) (1949),Animation
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX
83803,Day & Night (2010),Animation|Children
83827,Marwencol (2010),Documentary
83829,Scorpio Rising (1964),(no genres listed)
83910,"Dilemma, The (2011)",Comedy|Drama
83976,"Trip, The (2010)",Comedy|Drama
84098,Phone Call from a Stranger (1952),Drama
84116,Poetry (Shi) (2010),Drama
84152,Limitless (2011),Sci-Fi|Thriller
84154,Transcendent Man (2009),Documentary
84160,Wishful Drinking (2010),Documentary
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi
84236,"White Stripes Under Great White Northern Lights, The (2009)",Documentary
84304,What Women Want (a.k.a. I Know a Woman's Heart) (2011),Comedy|Romance
84312,Home Alone 4 (2002),Children|Comedy|Crime
84374,No Strings Attached (2011),Comedy|Romance
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller
84395,"Rite, The (2011)",Drama|Horror|Thriller
84414,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi
84506,Silent Souls (Ovsyanki) (2010),Drama
84601,Unknown (2011),Drama|Mystery|Thriller
84615,Cedar Rapids (2011),Comedy
84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance
84696,Burke and Hare (2010),Comedy|Thriller
84772,Paul (2011),Adventure|Comedy|Sci-Fi
84844,Brother 2 (Brat 2) (2000),Crime|Drama
84847,Emma (2009),Comedy|Drama|Romance
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western
84950,Take Me Home Tonight (2011),Comedy|Drama
84952,Confessions (Kokuhaku) (2010),Drama|Horror
84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller
85016,Cropsey (2009),Documentary|Horror
85020,"Mechanic, The (2011)",Action|Drama|Thriller
85022,Hall Pass (2011),Comedy
85025,"Eagle, The (2011)",Adventure|Drama
85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX
85131,Battle: Los Angeles (2011),Action|Sci-Fi|War
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi
85213,"Sunset Limited, The (2011)",Drama
85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX
85316,Winnie the Pooh and Tigger Too (1974),Animation|Children
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama
85367,Just Go with It (2011),Comedy|Romance
85394,Cave of Forgotten Dreams (2010),Documentary
85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller
85399,"Big Mommas: Like Father, Like Son (2011)",Comedy
85401,Super (2010),Action|Comedy|Drama
85412,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
85438,Jane Eyre (2011),Drama|Romance
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX
85572,"New Daughter, The (2009)",Horror|Thriller
85612,Eden (2006),Drama|Romance
85736,BURN-E (2008),Adventure|Animation|Children|Sci-Fi
85774,Senna (2010),Documentary
85780,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi
85788,Insidious (2010),Fantasy|Horror|Thriller
85796,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller
85881,Win Win (2011),Comedy|Drama
86000,Boy (2010),Comedy|Drama
86014,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy
86028,Henry's Crime (2010),Comedy|Crime
86059,Hop (2011),Animation|Children|Comedy
86142,13 Assassins (Jûsan-nin no shikaku) (2010),Action
86190,Hanna (2011),Action|Adventure|Mystery|Thriller
86290,American: The Bill Hicks Story (2009),Comedy|Documentary
86293,Arthur (2011),Comedy
86298,Rio (2011),Adventure|Animation|Children|Comedy
86320,Melancholia (2011),Drama|Sci-Fi
86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
86345,Louis C.K.: Hilarious (2010),Comedy
86347,Louis C.K.: Chewed Up (2008),Comedy
86377,Louis C.K.: Shameless (2007),Comedy
86487,Mildred Pierce (2011),Drama
86504,Voices from the List (2004),Documentary
86548,Water for Elephants (2011),Drama|Romance
86593,African Cats (2011),Adventure|Documentary
86626,Socialism (Film socialisme) (2010),Drama
86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX
86721,Idiots and Angels (2008),Animation|Drama|Fantasy
86781,Incendies (2010),Drama|Mystery|War
86817,Something Borrowed (2011),Comedy|Drama|Romance
86833,Bridesmaids (2011),Comedy
86835,Priest (2011),Action|Horror|Sci-Fi|Thriller
86852,"Beaver, The (2011)",Drama
86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance
86884,"Kid With a Bike, The (Le gamin au vélo) (2011)",Drama
86892,The Man from Nowhere (2010),Action|Crime|Thriller
86898,"Tree of Life, The (2011)",Drama
86911,"Hangover Part II, The (2011)",Comedy
86982,Destroy All Monsters (Kaijû sôshingeki) (1968),Action|Sci-Fi|Thriller
87192,Attack the Block (2011),Action|Comedy|Sci-Fi
87205,"Tunnel, The (2011)",Drama|Horror|Thriller
87218,He Ran All the Way (1951),Crime|Drama|Film-Noir
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
87234,Submarine (2010),Comedy|Drama|Romance
87298,Everything Must Go (2010),Comedy|Drama
87304,Beginners (2010),Drama
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
87383,Curly Top (1935),Children|Musical|Romance
87430,Green Lantern (2011),Action|Adventure|Sci-Fi
87444,Elektra Luxx (2010),Comedy
87483,Mr. Popper's Penguins (2011),Comedy
87485,Bad Teacher (2011),Comedy
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX
87522,Larry Crowne (2011),Comedy|Drama|Romance
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy
87598,"Dolly Sisters, The (1945)",Drama|Musical|Romance
87660,Too Big to Fail (2011),Drama
87785,Takers (2010),Action|Crime|Thriller
87869,Horrible Bosses (2011),Comedy|Crime
87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX
87884,Savage Messiah (1972),Drama
87930,Page One: Inside the New York Times (2011),Documentary
87975,Burn Notice: The Fall of Sam Axe (2011),Crime|Drama|Mystery
88024,To Sleep with Anger (1990),Drama
88106,Mahler (1974),Drama
88118,"Perfect Host, The (2010)",Crime|Drama|Thriller
